time,label,pred,prob_0,prob_1,prob_2
2024-09-26 00:00:00,0,0,0.9990830421447754,0.00033531649387441576,0.0005816625198349357
2024-09-26 02:00:00,2,2,0.00048720778431743383,2.887333323542407e-07,0.9995125532150269
2024-09-26 04:00:00,0,0,0.9816395044326782,0.00013713838416151702,0.018223335966467857
2024-09-26 06:00:00,0,0,0.9708215594291687,0.0004366699722595513,0.028741786256432533
2024-09-26 08:00:00,0,0,0.9967219233512878,0.0032601263374090195,1.7904389096656814e-05
2024-09-26 10:00:00,0,0,0.9455808401107788,0.004561036825180054,0.049858082085847855
2024-09-26 12:00:00,0,0,0.9198633432388306,4.9770485929911956e-05,0.08008692413568497
2024-09-26 14:00:00,0,0,0.9934606552124023,0.0064681111834943295,7.116292545106262e-05
2024-09-26 16:00:00,2,2,0.08191841840744019,0.006100928410887718,0.9119806885719299
2024-09-26 18:00:00,0,0,0.9651597738265991,0.0015958629082888365,0.033244434744119644
2024-09-26 20:00:00,0,0,0.9950118064880371,0.0030071474611759186,0.001981104724109173
2024-09-26 22:00:00,0,0,0.9400833249092102,0.05975256487727165,0.00016405837959609926
2024-09-27 00:00:00,2,2,0.019354742020368576,6.772248889319599e-05,0.9805775880813599
2024-09-27 02:00:00,0,0,0.9993208646774292,0.0003966697840951383,0.00028246137662790716
2024-09-27 04:00:00,0,0,0.9175543785095215,0.015563399530947208,0.0668821856379509
2024-09-27 06:00:00,1,1,0.013099118135869503,0.9866877198219299,0.00021318996732588857
2024-09-27 08:00:00,0,0,0.9973331689834595,0.0013764869654551148,0.0012903623282909393
2024-09-27 10:00:00,0,0,0.9987842440605164,0.0011695141438394785,4.620355321094394e-05
2024-09-27 12:00:00,0,0,0.9922683835029602,0.007619370240718126,0.00011222104512853548
2024-09-27 14:00:00,0,0,0.9998934268951416,1.2248232451383956e-05,9.43156483117491e-05
2024-09-27 16:00:00,0,0,0.8638136386871338,0.017245745286345482,0.11894065141677856
2024-09-27 18:00:00,0,0,0.9959482550621033,0.0002670620451681316,0.0037847054190933704
2024-09-27 20:00:00,0,2,0.2718634605407715,2.8341162760625593e-05,0.7281081676483154
2024-09-27 22:00:00,0,0,0.9991820454597473,0.0007355027482844889,8.2414633652661e-05
2024-09-28 00:00:00,0,0,0.9949966669082642,0.003950213082134724,0.0010531718144193292
2024-09-28 02:00:00,0,0,0.9917030930519104,1.999403139052447e-06,0.008294922299683094
2024-09-28 04:00:00,0,0,0.9998729228973389,3.441852095420472e-05,9.264631080441177e-05
2024-09-28 06:00:00,1,1,0.05110771954059601,0.9488703608512878,2.1966023268760182e-05
2024-09-28 08:00:00,0,0,0.9971438050270081,0.002263818634673953,0.0005923629505559802
2024-09-28 10:00:00,0,0,0.9628066420555115,0.037190698087215424,2.6135676307603717e-06
2024-09-28 12:00:00,0,0,0.995896577835083,0.001119059044867754,0.002984425751492381
2024-09-28 14:00:00,0,0,0.9957459568977356,5.634087938233279e-05,0.0041977097280323505
2024-09-28 16:00:00,0,0,0.9907327890396118,0.00916295126080513,0.00010431749979034066
2024-09-28 18:00:00,0,0,0.9933018684387207,0.006459612399339676,0.00023852806771174073
2024-09-28 20:00:00,0,0,0.9520938992500305,0.024874981492757797,0.02303110621869564
2024-09-28 22:00:00,0,0,0.9668603539466858,0.033139560371637344,1.5026846256205317e-07
2024-09-29 00:00:00,0,0,0.9992917776107788,3.3372441976098344e-05,0.0006748330197297037
2024-09-29 02:00:00,0,0,0.9996943473815918,0.000178269823663868,0.00012734685151372105
2024-09-29 04:00:00,0,0,0.9967888593673706,0.0031929726246744394,1.8143282431992702e-05
2024-09-29 06:00:00,0,0,0.9975998997688293,6.763664714526385e-06,0.0023933479096740484
2024-09-29 08:00:00,2,2,0.014048193581402302,1.6104595488286577e-06,0.9859501719474792
2024-09-29 10:00:00,0,0,0.9998574256896973,0.00010920763452304527,3.342612035339698e-05
2024-09-29 12:00:00,0,0,0.9994317889213562,2.0269939341233112e-05,0.0005479722749441862
2024-09-29 14:00:00,0,0,0.9997443556785583,0.00016513770970050246,9.040882287081331e-05
2024-09-29 16:00:00,0,0,0.9996013045310974,9.857851546257734e-05,0.0003001514414791018
2024-09-29 18:00:00,0,0,0.9978646636009216,0.0016476900782436132,0.0004877295286860317
2024-09-29 20:00:00,0,0,0.999600350856781,0.0001626799930818379,0.00023704994237050414
2024-09-29 22:00:00,0,0,0.9993721842765808,0.000625908374786377,1.92073775906465e-06
2024-09-30 00:00:00,0,0,0.9998650550842285,8.659482409711927e-05,4.824575444217771e-05
2024-09-30 02:00:00,0,0,0.9959828853607178,0.0005289213731884956,0.003488172311335802
2024-09-30 04:00:00,0,0,0.9768519997596741,0.02096562087535858,0.002182393567636609
2024-09-30 06:00:00,0,0,0.9956667423248291,0.0003653663443401456,0.00396795105189085
2024-09-30 08:00:00,2,2,0.010581012815237045,3.073508310080797e-07,0.9894186854362488
2024-09-30 10:00:00,0,0,0.9946908354759216,0.0009450187208130956,0.004364075139164925
2024-09-30 12:00:00,0,0,0.999640941619873,0.00025303688016720116,0.00010606632713461295
2024-09-30 14:00:00,0,0,0.9969052672386169,0.0007052184664644301,0.002389468951150775
2024-09-30 16:00:00,0,0,0.9906386137008667,0.009255556389689445,0.0001057661502272822
2024-09-30 18:00:00,1,1,0.011438081040978432,0.9885594248771667,2.5158690277748974e-06
2024-09-30 20:00:00,0,0,0.9961004257202148,5.616465932689607e-05,0.0038433463778346777
2024-09-30 22:00:00,0,0,0.9364209771156311,9.388799662701786e-05,0.06348516047000885
2024-10-01 00:00:00,0,0,0.9220324754714966,0.0778101459145546,0.00015734786575194448
2024-10-01 02:00:00,0,0,0.9750462770462036,0.024730922654271126,0.00022287080355454236
2024-10-01 04:00:00,0,0,0.9912198185920715,0.00018143313354812562,0.008598788641393185
2024-10-01 06:00:00,0,0,0.933827817440033,0.00033829855965450406,0.06583388894796371
2024-10-01 08:00:00,0,0,0.9736422896385193,0.026258131489157677,9.954585402738303e-05
2024-10-01 10:00:00,0,0,0.9967343807220459,3.0358000003616326e-05,0.003235365729779005
2024-10-01 12:00:00,2,2,0.004817587323486805,4.880757273895142e-07,0.9951818585395813
2024-10-01 14:00:00,0,0,0.9972966313362122,0.0015053909737616777,0.001198045676574111
2024-10-01 16:00:00,0,0,0.9927406907081604,0.00145895651075989,0.005800351034849882
2024-10-01 18:00:00,0,0,0.9838310480117798,0.01616673357784748,2.2033225377526833e-06
2024-10-01 20:00:00,0,0,0.9824572205543518,0.015753494575619698,0.0017892360920086503
2024-10-01 22:00:00,2,2,0.004402597900480032,2.1280712303450855e-07,0.9955971837043762
2024-10-02 00:00:00,0,0,0.9695562124252319,0.029927341267466545,0.0005164472386240959
2024-10-02 02:00:00,0,0,0.9996849298477173,9.817694080993533e-05,0.00021684487001039088
2024-10-02 04:00:00,0,0,0.9791371822357178,0.017345916479825974,0.0035169790498912334
2024-10-02 06:00:00,0,0,0.9925007224082947,0.0004736588161904365,0.007025658618658781
2024-10-02 08:00:00,0,0,0.9983931183815002,0.001590880798175931,1.593331398908049e-05
2024-10-02 10:00:00,1,1,0.00813350360840559,0.9918658137321472,6.80186190038512e-07
2024-10-02 12:00:00,0,0,0.9965928196907043,0.0030352547764778137,0.00037188114947639406
2024-10-02 14:00:00,0,0,0.9554410576820374,0.04434095323085785,0.00021795096108689904
2024-10-02 16:00:00,0,0,0.9810335636138916,0.0002460109244566411,0.018720384687185287
2024-10-02 18:00:00,1,1,0.007486951537430286,0.9924688935279846,4.41742995462846e-05
2024-10-02 20:00:00,0,0,0.9920817613601685,0.007379214279353619,0.0005391090526245534
2024-10-02 22:00:00,0,0,0.9993916749954224,0.00058100710157305,2.725163722061552e-05
2024-10-03 00:00:00,0,0,0.9831591844558716,0.00018159067258238792,0.016659336164593697
2024-10-03 02:00:00,2,2,0.016863955184817314,1.3099592251819558e-05,0.9831228852272034
2024-10-03 04:00:00,0,0,0.9988569021224976,1.1506658665894065e-05,0.00113154377322644
2024-10-03 06:00:00,0,0,0.9996634721755981,0.000317514524795115,1.9053963114856742e-05
2024-10-03 08:00:00,1,1,0.00015142890333663672,0.9998480081558228,5.03580849908758e-07
2024-10-03 10:00:00,0,0,0.9980043768882751,0.0019580789376050234,3.763676431844942e-05
2024-10-03 12:00:00,0,0,0.9920316934585571,1.407534091413254e-05,0.007954210974276066
2024-10-03 14:00:00,2,2,0.011088188737630844,2.047116112180447e-07,0.9889116287231445
2024-10-03 16:00:00,0,0,0.9727897047996521,0.0005503775319084525,0.026659954339265823
2024-10-03 18:00:00,0,0,0.9973957538604736,0.0025990039575845003,5.256254098640056e-06
2024-10-03 20:00:00,0,0,0.9868603348731995,0.010501686483621597,0.0026379970367997885
2024-10-03 22:00:00,0,0,0.9988957643508911,0.00020152132492512465,0.0009026684565469623
2024-10-04 00:00:00,0,0,0.9966795444488525,2.7028734166378854e-06,0.003317733760923147
2024-10-04 02:00:00,1,1,0.007656578905880451,0.9923432469367981,1.4486538191249565e-07
2024-10-04 04:00:00,0,0,0.9971407651901245,0.00014077784726396203,0.002718491479754448
2024-10-04 06:00:00,0,0,0.9994906187057495,0.00022500721388496459,0.0002843484398908913
2024-10-04 08:00:00,1,1,0.0016383295878767967,0.9983616471290588,1.264485494090195e-08
2024-10-04 10:00:00,0,0,0.9999152421951294,7.794476005074102e-06,7.694552186876535e-05
2024-10-04 12:00:00,0,0,0.9997883439064026,0.00020529705216176808,6.349911927827634e-06
2024-10-04 14:00:00,1,1,0.002505374373868108,0.9974943399429321,3.497605405300419e-07
2024-10-04 16:00:00,0,0,0.9999310970306396,5.4260883189272135e-05,1.4669277334178332e-05
2024-10-04 18:00:00,0,0,0.7534483671188354,0.2465469390153885,4.647899913834408e-06
2024-10-04 20:00:00,0,0,0.9732303619384766,0.0009385076118633151,0.025831235572695732
2024-10-04 22:00:00,0,0,0.9402056336402893,0.004910313989967108,0.054884038865566254
2024-10-05 00:00:00,0,0,0.9401295781135559,0.05984332785010338,2.7067184419138357e-05
2024-10-05 02:00:00,0,0,0.9995380640029907,0.00024021268473006785,0.00022176119091454893
2024-10-05 04:00:00,0,0,0.9557341933250427,0.00027357300859875977,0.04399220645427704
2024-10-05 06:00:00,0,0,0.9992330074310303,0.0005506840534508228,0.00021633321011904627
2024-10-05 08:00:00,0,0,0.9399778842926025,5.9454472648212686e-05,0.05996263399720192
2024-10-05 10:00:00,0,0,0.9868777394294739,0.007857014425098896,0.005265202838927507
2024-10-05 12:00:00,0,0,0.9944233298301697,0.005567863583564758,8.734894436202012e-06
2024-10-05 14:00:00,0,0,0.9997662901878357,6.793888314859942e-05,0.00016578198119532317
2024-10-05 16:00:00,0,0,0.9941607117652893,0.005812486167997122,2.6764104404719546e-05
2024-10-05 18:00:00,0,0,0.9993664622306824,0.000579613319132477,5.402025635703467e-05
2024-10-05 20:00:00,2,2,0.005950236693024635,9.094532629205787e-07,0.9940488338470459
2024-10-05 22:00:00,0,0,0.9967024922370911,0.0031328105833381414,0.00016472792776767164
2024-10-06 00:00:00,0,0,0.9650214314460754,0.0034853380639106035,0.0314931757748127
2024-10-06 02:00:00,0,0,0.9888008832931519,0.0004308280476834625,0.010768258012831211
2024-10-06 04:00:00,0,0,0.9990662932395935,0.0009039098513312638,2.972271977341734e-05
2024-10-06 06:00:00,0,0,0.9924641847610474,0.007525765337049961,1.011058975564083e-05
2024-10-06 08:00:00,0,0,0.9316352605819702,0.06773874908685684,0.0006259455694817007
2024-10-06 10:00:00,0,0,0.9283291697502136,0.00045384131954051554,0.07121693342924118
2024-10-06 12:00:00,0,0,0.9986544847488403,0.00043785455636680126,0.0009075944544747472
2024-10-06 14:00:00,0,0,0.9150182008743286,0.08490736037492752,7.433753489749506e-05
2024-10-06 16:00:00,0,0,0.939939558506012,0.0595686249434948,0.0004918340709991753
2024-10-06 18:00:00,0,0,0.937887966632843,0.0002699269389268011,0.06184210628271103
2024-10-06 20:00:00,0,0,0.9979844093322754,0.0019579960498958826,5.756994869443588e-05
2024-10-06 22:00:00,1,1,0.0035381934139877558,0.996408998966217,5.2847564802505076e-05
2024-10-07 00:00:00,0,0,0.9939156174659729,0.0003073404950555414,0.00577708100900054
2024-10-07 02:00:00,0,0,0.9408208727836609,0.00030166414217092097,0.058877408504486084
2024-10-07 04:00:00,0,0,0.8605453372001648,0.0015427167527377605,0.13791193068027496
2024-10-07 06:00:00,1,1,0.0007761247106827796,0.99921715259552,6.690252121188678e-06
2024-10-07 08:00:00,0,0,0.9976165294647217,0.002310367999598384,7.318602729355916e-05
2024-10-07 10:00:00,0,0,0.9956508278846741,0.00015229597920551896,0.004196932073682547
2024-10-07 12:00:00,0,0,0.9869250059127808,0.001244280836544931,0.01183068286627531
2024-10-07 14:00:00,0,0,0.9372545480728149,0.014689110219478607,0.04805636405944824
2024-10-07 16:00:00,0,0,0.9433878064155579,0.011429992504417896,0.045182179659605026
2024-10-07 18:00:00,1,1,0.014183789491653442,0.9847225546836853,0.001093734405003488
2024-10-07 20:00:00,0,0,0.9983916878700256,0.0007646295125596225,0.0008435675408691168
2024-10-07 22:00:00,1,1,0.004292130004614592,0.9956955909729004,1.2271107152628247e-05
2024-10-08 00:00:00,0,0,0.9920336604118347,0.007964660413563251,1.7001945025185705e-06
2024-10-08 02:00:00,2,2,0.011916624382138252,2.198477204728988e-07,0.9880830645561218
2024-10-08 04:00:00,0,0,0.9598953723907471,0.037415146827697754,0.002689545974135399
2024-10-08 06:00:00,0,0,0.9917888045310974,0.0016402020119130611,0.006571002304553986
2024-10-08 08:00:00,0,0,0.9983626008033752,0.0012463029706850648,0.0003911150561179966
2024-10-08 10:00:00,0,0,0.9686833620071411,0.03118695318698883,0.00012968608643859625
2024-10-08 12:00:00,0,0,0.9944912195205688,2.8933034627698362e-05,0.005479807499796152
2024-10-08 14:00:00,0,0,0.9815800786018372,0.01718837395310402,0.0012316217180341482
2024-10-08 16:00:00,0,0,0.8805891275405884,0.11913696676492691,0.00027398488600738347
2024-10-08 18:00:00,0,0,0.9797938466072083,0.002517859684303403,0.01768827810883522
2024-10-08 20:00:00,0,0,0.9911713004112244,0.008352207951247692,0.00047654277295805514
2024-10-08 22:00:00,0,0,0.9718289375305176,0.000306476722471416,0.027864616364240646
2024-10-09 00:00:00,0,0,0.9759333729743958,0.02377788908779621,0.0002887224545702338
2024-10-09 02:00:00,0,0,0.9838197827339172,0.00047315238043665886,0.01570708118379116
2024-10-09 04:00:00,0,0,0.884863555431366,0.11510327458381653,3.3229025575565174e-05
2024-10-09 06:00:00,0,0,0.9930070638656616,0.0010119652142748237,0.005980919115245342
2024-10-09 08:00:00,0,0,0.9152919054031372,0.08390449732542038,0.0008035758510231972
2024-10-09 10:00:00,0,0,0.8252394199371338,6.637238129769685e-06,0.1747540384531021
2024-10-09 12:00:00,0,0,0.9680127501487732,0.026648342609405518,0.005338970106095076
2024-10-09 14:00:00,0,0,0.9819082617759705,0.0015952106332406402,0.016496572643518448
2024-10-09 16:00:00,0,0,0.9645791053771973,0.03243456780910492,0.0029862960800528526
2024-10-09 18:00:00,0,0,0.9929406642913818,0.0016496364260092378,0.005409604404121637
2024-10-09 20:00:00,0,0,0.8136758804321289,0.006487956736236811,0.17983606457710266
2024-10-09 22:00:00,0,0,0.8316606283187866,0.16292904317378998,0.005410314537584782
2024-10-10 00:00:00,0,0,0.9542486667633057,0.030870793387293816,0.014880531467497349
2024-10-10 02:00:00,0,0,0.8667296171188354,0.000106907042209059,0.13316339254379272
2024-10-10 04:00:00,0,0,0.5657209157943726,0.010358852334320545,0.4239201545715332
2024-10-10 06:00:00,0,0,0.9578382968902588,0.04207487776875496,8.676650031702593e-05
2024-10-10 08:00:00,0,0,0.8556556105613708,0.00035736412974074483,0.14398705959320068
2024-10-10 10:00:00,0,0,0.9707512259483337,0.02209661900997162,0.007152138743549585
2024-10-10 12:00:00,0,0,0.8338125944137573,0.0074698287062346935,0.15871760249137878
2024-10-10 14:00:00,2,0,0.8040316104888916,0.00010089632996823639,0.19586743414402008
2024-10-10 16:00:00,0,0,0.9323869347572327,0.018188055604696274,0.049425043165683746
2024-10-10 18:00:00,0,0,0.9396349787712097,0.05900183320045471,0.0013631462352350354
2024-10-10 20:00:00,2,2,0.0029717450961470604,2.01677976292558e-05,0.9970080256462097
2024-10-10 22:00:00,0,0,0.9918854236602783,0.006261663511395454,0.0018530255183577538
2024-10-11 00:00:00,0,0,0.5473918914794922,0.0004389740352053195,0.45216915011405945
2024-10-11 02:00:00,0,0,0.8848951458930969,0.11438056081533432,0.0007242488209158182
2024-10-11 04:00:00,0,0,0.9415008425712585,0.012418226338922977,0.04608096554875374
2024-10-11 06:00:00,0,0,0.9067599773406982,0.09139183908700943,0.001848196960054338
2024-10-11 08:00:00,0,0,0.9597577452659607,0.010849540121853352,0.029392682015895844
2024-10-11 10:00:00,0,0,0.9580124616622925,0.0030955011025071144,0.03889207914471626
2024-10-11 12:00:00,0,0,0.8846874237060547,2.801102164085023e-05,0.11528446525335312
2024-10-11 14:00:00,0,0,0.8327551484107971,0.16579538583755493,0.0014494573697447777
2024-10-11 16:00:00,0,0,0.958398163318634,0.007434078957885504,0.03416766971349716
2024-10-11 18:00:00,1,1,0.3326282501220703,0.6629390716552734,0.0044327061623334885
2024-10-11 20:00:00,0,0,0.9850381016731262,0.012438773177564144,0.0025230718310922384
2024-10-11 22:00:00,0,0,0.8288046717643738,0.0008298956672661006,0.1703653782606125
2024-10-12 00:00:00,0,0,0.9642933011054993,0.018447762355208397,0.01725905016064644
2024-10-12 02:00:00,0,0,0.8156676888465881,0.1832958161830902,0.0010364953195676208
2024-10-12 04:00:00,1,0,0.8257967829704285,0.1716582030057907,0.0025450256653130054
2024-10-12 06:00:00,1,1,0.36071574687957764,0.6368758678436279,0.0024083603639155626
2024-10-12 08:00:00,0,0,0.9314252734184265,0.06856591999530792,8.79990966495825e-06
2024-10-12 10:00:00,0,0,0.7855284214019775,0.017641853541135788,0.196829691529274
2024-10-12 12:00:00,0,0,0.6263148188591003,0.0015122381737455726,0.3721729815006256
2024-10-12 14:00:00,0,0,0.9043078422546387,0.056847233325242996,0.03884486109018326
2024-10-12 16:00:00,0,0,0.874052882194519,0.04231289401650429,0.08363428711891174
2024-10-12 18:00:00,0,0,0.765148401260376,0.13176071643829346,0.10309085994958878
2024-10-12 20:00:00,0,0,0.9995131492614746,1.2974829587619752e-05,0.00047385989455506206
2024-10-12 22:00:00,0,0,0.9911741614341736,0.008466637693345547,0.0003591845743358135
2024-10-13 00:00:00,0,0,0.9501463174819946,0.049374405294656754,0.0004793462576344609
2024-10-13 02:00:00,2,2,0.0014972980134189129,4.53574102721177e-06,0.9984982013702393
2024-10-13 04:00:00,0,0,0.9984620809555054,3.5365937947062775e-05,0.0015026123728603125
2024-10-13 06:00:00,0,0,0.9700824022293091,0.029819361865520477,9.829205373534933e-05
2024-10-13 08:00:00,0,0,0.9633077383041382,0.0008696159929968417,0.035822656005620956
2024-10-13 10:00:00,0,0,0.9992762207984924,0.0007073225569911301,1.6446352674392983e-05
2024-10-13 12:00:00,0,0,0.9894435405731201,0.010465885512530804,9.062454046215862e-05
2024-10-13 14:00:00,0,0,0.9815938472747803,0.00020044554548803717,0.01820562221109867
2024-10-13 16:00:00,0,0,0.9991406202316284,0.0007731016376055777,8.61805965541862e-05
2024-10-13 18:00:00,0,0,0.972987174987793,0.025443658232688904,0.0015692062443122268
2024-10-13 20:00:00,1,1,8.961077583080623e-06,0.9999910593032837,9.29955845663244e-09
2024-10-13 22:00:00,0,0,0.9929295182228088,0.0016511933645233512,0.005419259425252676
2024-10-14 00:00:00,0,0,0.9701371192932129,0.029738543555140495,0.00012426573084667325
2024-10-14 02:00:00,0,0,0.9926885962486267,0.0011462231632322073,0.006165168713778257
2024-10-14 04:00:00,0,0,0.9654325842857361,0.034563660621643066,3.852504050882999e-06
2024-10-14 06:00:00,2,2,2.3203865566756576e-05,1.0359966751138927e-07,0.999976634979248
2024-10-14 08:00:00,0,0,0.9465849995613098,0.0007658973918296397,0.05264916270971298
2024-10-14 10:00:00,0,0,0.9948424696922302,0.005149887874722481,7.733396159892436e-06
2024-10-14 12:00:00,0,0,0.9926914572715759,1.040162442222936e-05,0.007298202719539404
2024-10-14 14:00:00,0,0,0.9788740277290344,0.006463095545768738,0.014662926085293293
2024-10-14 16:00:00,0,0,0.9907582998275757,0.00012161237100372091,0.009120035916566849
2024-10-14 18:00:00,0,0,0.9983383417129517,0.001428751740604639,0.0002329151175217703
2024-10-14 20:00:00,0,0,0.9731276035308838,0.006909720133990049,0.01996263489127159
2024-10-14 22:00:00,1,1,0.004419360775500536,0.9955542683601379,2.6342855562688783e-05
2024-10-15 00:00:00,0,0,0.9953163862228394,0.00011966974125243723,0.0045639644376933575
2024-10-15 02:00:00,0,0,0.9800173044204712,0.0010446092346683145,0.01893811859190464
2024-10-15 04:00:00,0,0,0.9853585958480835,0.0003807429748121649,0.014260736294090748
2024-10-15 06:00:00,0,0,0.9811052680015564,0.0008934994111768901,0.018001137301325798
2024-10-15 08:00:00,0,0,0.9978029131889343,0.0021402109414339066,5.6869088439270854e-05
2024-10-15 10:00:00,0,0,0.9978328347206116,0.0005742716602981091,0.0015928277280181646
2024-10-15 12:00:00,0,0,0.9819501638412476,5.7844350521918386e-05,0.017992019653320312
2024-10-15 14:00:00,0,0,0.9967520236968994,0.002931269584223628,0.00031677918741479516
2024-10-15 16:00:00,0,0,0.9991477727890015,0.000810106925200671,4.216250090394169e-05
2024-10-15 18:00:00,0,0,0.9604138731956482,3.664896894406411e-06,0.03958246111869812
2024-10-15 20:00:00,0,0,0.9922318458557129,0.007763796951621771,4.321314463595627e-06
2024-10-15 22:00:00,0,0,0.9981672763824463,8.557095134165138e-05,0.0017471805913373828
2024-10-16 00:00:00,0,0,0.9926139116287231,0.005669538397341967,0.0017165571916848421
2024-10-16 02:00:00,0,0,0.9905952215194702,0.009329453110694885,7.531164010288194e-05
2024-10-16 04:00:00,0,0,0.9955315589904785,0.0010182115947827697,0.0034502102062106133
2024-10-16 06:00:00,0,0,0.9291477799415588,0.0707964077591896,5.578573836828582e-05
2024-10-16 08:00:00,0,0,0.974033772945404,0.003913340624421835,0.022052818909287453
